"shapeid","x","y"
"209","103.73767002","1.33764907544"
"209","103.737665493","1.33764458962"
"209","103.737589318","1.33764509488"
"209","103.737584844","1.33764965179"
"209","103.737584985","1.3376755826"
"209","103.737572193","1.33767565535"
"209","103.737567736","1.33768021317"
"209","103.737567981","1.33771610555"
"209","103.737555435","1.3377161765"
"209","103.737550977","1.33772073522"
"210","103.735734827","1.33624509334"
"210","103.73573595","1.33641067234"
"210","103.73574001","1.33701186061"
"210","103.735748995","1.33701181756"
"210","103.736454718","1.33700843081"
"210","103.736456801","1.33666632475"
"210","103.737183573","1.33666917872"
"210","103.737182815","1.33655771863"
"210","103.737182635","1.33648537318"
"210","103.737184522","1.33641302872"
"210","103.737184765","1.33641040608"
"210","103.737193507","1.33631744149"
"210","103.73721552","1.33621615639"
"210","103.737250651","1.3361186647"
"210","103.73729845","1.33602677875"
"210","103.737328908","1.33598354777"
"210","103.735986491","1.33599301756"
"210","103.735734827","1.33624509334"
"211","103.74200765","1.33989024873"
"211","103.742052709","1.33995133202"
"211","103.742059116","1.33995228727"
"211","103.742077335","1.33993869085"
"211","103.742107462","1.33997953032"
"211","103.742089259","1.33999312583"
"211","103.742088434","1.33999976654"
"211","103.742133545","1.34006091857"
"211","103.742139793","1.34006187291"
"211","103.742158417","1.34004796088"
"211","103.742172068","1.3400664728"
"211","103.742153339","1.34008045537"
"211","103.742152443","1.34008656612"
"211","103.742197765","1.34014800212"
"211","103.742205294","1.34014927484"
"211","103.742228729","1.34013176001"
"211","103.742240765","1.34014808151"
"211","103.742246557","1.34014885948"
"211","103.742267972","1.34013286299"
"211","103.742268921","1.34012601067"
"211","103.742256831","1.34010961863"
"211","103.742278422","1.34009348017"
"211","103.742286791","1.34010482029"
"211","103.742292774","1.34010595188"
"211","103.742317772","1.34008723611"
"211","103.742318862","1.34008080793"
"211","103.742105813","1.33979193183"
"211","103.742100039","1.33979076499"
"211","103.742074744","1.33980965709"
"211","103.742073779","1.33981657996"
"211","103.742082253","1.33982809644"
"211","103.742061224","1.33984381168"
"211","103.742050276","1.33982893811"
"211","103.742044325","1.33982695914"
"211","103.742021805","1.3398437686"
"211","103.742020768","1.33985026732"
"211","103.742032349","1.3398659883"
"211","103.742008563","1.33988378528"
"211","103.74200765","1.33989024873"
"212","103.738807936","1.34087455676"
"212","103.738814866","1.3409006045"
"212","103.738854656","1.34100687145"
"212","103.738904783","1.34110861697"
"212","103.739071604","1.3414088829"
"212","103.739146452","1.3414319543"
"212","103.739228231","1.34139054486"
"212","103.739365365","1.34133558116"
"212","103.739506631","1.34129273426"
"212","103.739651129","1.3412623677"
"212","103.739797693","1.34124475363"
"212","103.739909028","1.34124115131"
"212","103.739914595","1.34124096793"
"212","103.739917546","1.34076858835"
"212","103.739112953","1.34074853291"
"212","103.739114544","1.34087226615"
"212","103.738807936","1.34087455676"
"213","103.745843622","1.33940514525"
"213","103.745659042","1.33954362831"
"213","103.746297681","1.34041058037"
"213","103.746378191","1.34051738314"
"213","103.746501054","1.34044698735"
"213","103.746506829","1.34044371648"
"213","103.746515038","1.34043833943"
"213","103.746522887","1.34043244597"
"213","103.746530346","1.34042605872"
"213","103.746537382","1.34041920118"
"213","103.746543967","1.34041190591"
"213","103.746550075","1.34040420005"
"213","103.746555679","1.34039611705"
"213","103.746560757","1.34038768856"
"213","103.746565289","1.34037895077"
"213","103.746569253","1.34036993802"
"213","103.746572637","1.34036068831"
"213","103.746575425","1.34035123872"
"213","103.746577605","1.34034162993"
"213","103.746579169","1.34033189904"
"213","103.746580111","1.34032208854"
"213","103.746580426","1.34031223641"
"213","103.746580119","1.34030248194"
"213","103.746579186","1.34029267046"
"213","103.74657763","1.34028293946"
"213","103.746575458","1.34027332781"
"213","103.746572678","1.34026387711"
"213","103.746569302","1.34025462445"
"213","103.746565344","1.3402456087"
"213","103.74656082","1.34023686697"
"213","103.746555749","1.3402284345"
"213","103.746550152","1.34022034658"
"213","103.746544051","1.34021263666"
"213","103.746537473","1.3402053355"
"213","103.746530442","1.34019847385"
"213","103.746522988","1.34019207973"
"213","103.746515144","1.34018617938"
"213","103.74650694","1.34018079722"
"213","103.74649841","1.34017595496"
"213","103.746489589","1.34017167339"
"213","103.746480513","1.34016796879"
"213","103.746471221","1.34016485745"
"213","103.74646175","1.34016235202"
"213","103.746452138","1.34016046246"
"213","103.746442426","1.34015919601"
"213","103.746432653","1.34015855899"
"213","103.74642286","1.34015855321"
"213","103.746413087","1.34015917959"
"213","103.746403372","1.3401604354"
"213","103.746400718","1.34016095351"
"213","103.746378372","1.34015762103"
"213","103.746365817","1.34015648651"
"213","103.74635056","1.34015575524"
"213","103.746335742","1.34015548159"
"213","103.74632104","1.34014888374"
"213","103.746299881","1.34012679662"
"213","103.746248006","1.34006481692"
"213","103.745858062","1.33952513671"
"213","103.745836375","1.33948269778"
"213","103.745831994","1.33945187782"
"213","103.745836886","1.33942981604"
"213","103.745843622","1.33940514525"
"214","103.749143857","1.33206000265"
"214","103.748970209","1.33203642263"
"214","103.748329822","1.33181962001"
"214","103.747391848","1.33150206614"
"214","103.747350001","1.33148789872"
"214","103.747345889","1.33148625173"
"214","103.747330423","1.3315231456"
"214","103.747326452","1.33153566276"
"214","103.747314701","1.3315727105"
"214","103.747303479","1.33162349826"
"214","103.747296847","1.3316750974"
"214","103.74729486","1.33172708828"
"214","103.747297533","1.33177904768"
"214","103.747304846","1.33183055415"
"214","103.747316739","1.33188118808"
"214","103.747317599","1.33188378092"
"214","103.747320562","1.33188142968"
"214","103.747328881","1.33185730155"
"214","103.747328846","1.33183744896"
"214","103.747323038","1.33179784849"
"214","103.747315422","1.33173758234"
"214","103.747309982","1.33167632689"
"214","103.747309807","1.33164675962"
"214","103.747316371","1.33162446819"
"214","103.747328008","1.33160362574"
"214","103.747349121","1.33158571646"
"214","103.747370638","1.33157515425"
"214","103.747394279","1.33157080961"
"214","103.747418182","1.33157794588"
"214","103.748307216","1.33187889664"
"214","103.748944752","1.33209470979"
"214","103.748956562","1.33209799485"
"214","103.748968638","1.33209993783"
"214","103.749137368","1.33211785004"
"214","103.749143857","1.33206000265"
"215","103.749598919","1.32478629487"
"215","103.74865421","1.32465536497"
"215","103.74853816","1.32550352744"
"215","103.749124104","1.32558482182"
"215","103.749180838","1.32559269263"
"215","103.749231051","1.32549584333"
"215","103.749598919","1.32478629487"
"216","103.740704871","1.33090624941"
"216","103.740459028","1.33054281896"
"216","103.74009151","1.33079456169"
"216","103.739961259","1.33088378122"
"216","103.739960932","1.33088400459"
"216","103.739980687","1.33091319728"
"216","103.740117849","1.33111542268"
"216","103.740215349","1.33125917404"
"216","103.740292939","1.33127399046"
"216","103.740292663","1.33127435671"
"216","103.740293097","1.33127444174"
"216","103.740648529","1.33103087398"
"216","103.740717043","1.33098392202"
"216","103.740744628","1.33096502096"
"216","103.740704871","1.33090624941"
"217","103.743278227","1.33785045558"
"217","103.743277484","1.33783136987"
"217","103.743276731","1.3377795046"
"217","103.743276429","1.33775592874"
"217","103.743275373","1.33769767504"
"217","103.743274921","1.33766497324"
"217","103.743273865","1.33759698497"
"217","103.743273564","1.33757569082"
"217","103.743273718","1.33749370938"
"217","103.743273118","1.33740533858"
"217","103.743273118","1.33738434921"
"217","103.743272063","1.33730799558"
"217","103.743271462","1.33722799105"
"217","103.743270708","1.33714889901"
"217","103.743270861","1.33713049522"
"217","103.743269805","1.33704212531"
"217","103.743269807","1.33699816782"
"217","103.743269355","1.33696014294"
"217","103.743268302","1.33685595481"
"217","103.743268906","1.33684835004"
"217","103.743269058","1.33684302606"
"217","103.743270569","1.33681275888"
"217","103.743272385","1.3367788408"
"217","103.743273292","1.33676895433"
"217","103.743274955","1.3367500939"
"217","103.743277676","1.336723172"
"217","103.743280245","1.33670127022"
"217","103.743282664","1.33668438675"
"217","103.743286141","1.33666035523"
"217","103.743291733","1.33663586799"
"217","103.743298082","1.3366092501"
"217","103.743301256","1.3365957137"
"217","103.743306243","1.33657670145"
"217","103.743311836","1.33655586422"
"217","103.743316521","1.33653943754"
"217","103.743328749","1.33649958722"
"217","103.743338724","1.33647038478"
"217","103.743348245","1.33644315927"
"217","103.743353233","1.33642855761"
"217","103.743356256","1.33642110486"
"217","103.743361999","1.3364081772"
"217","103.743368044","1.33639464"
"217","103.743384216","1.3363555513"
"217","103.743392982","1.33633410555"
"217","103.743394191","1.33633152002"
"217","103.74340474","1.3363112907"
"217","103.743413204","1.33629425642"
"217","103.743422573","1.33627630877"
"217","103.743428618","1.33626444555"
"217","103.743434815","1.33625334201"
"217","103.743435141","1.33625308428"
"217","103.742948697","1.3359377781"
"217","103.74293718","1.33595574014"
"217","103.742827631","1.33612640212"
"217","103.742731826","1.33626304245"
"217","103.742625246","1.33639116779"
"217","103.742605974","1.33641080985"
"217","103.742508419","1.33651010984"
"217","103.742382238","1.3366188051"
"217","103.742247546","1.33671672274"
"217","103.742105292","1.33680301811"
"217","103.741956386","1.33687715948"
"217","103.741840198","1.33692346577"
"217","103.741802007","1.33693872456"
"217","103.741724186","1.33696595564"
"217","103.741632078","1.33699975819"
"217","103.741103674","1.33719383545"
"217","103.741118963","1.33727651925"
"217","103.741167873","1.337415264"
"217","103.741203444","1.3375226793"
"217","103.74124791","1.33763009583"
"217","103.741279035","1.33769723061"
"217","103.741314607","1.33776884125"
"217","103.741345732","1.33783597693"
"217","103.741390198","1.33790758791"
"217","103.741418946","1.33795867196"
"217","103.741454444","1.33801992311"
"217","103.741505154","1.33809903964"
"217","103.741560937","1.33818070756"
"217","103.741637004","1.33828534616"
"217","103.741713071","1.33839508809"
"217","103.741822101","1.33853545662"
"217","103.741926058","1.33868092917"
"217","103.741994519","1.33876770179"
"217","103.742057907","1.338851923"
"217","103.742152546","1.33897290595"
"217","103.742152741","1.33897276035"
"217","103.742156693","1.33897780866"
"217","103.742156921","1.33897764045"
"217","103.742224441","1.33892714152"
"217","103.742266872","1.33889520823"
"217","103.742288353","1.33887892958"
"217","103.742340964","1.33884090669"
"217","103.74236198","1.33882569698"
"217","103.742366467","1.33882213215"
"217","103.742392677","1.33880739924"
"217","103.74240047","1.3388021705"
"217","103.742434946","1.33877888172"
"217","103.742457319","1.33876422102"
"217","103.742458251","1.33876372094"
"217","103.742502481","1.33873325458"
"217","103.742520899","1.33872137194"
"217","103.742534596","1.33871234147"
"217","103.742545694","1.33870545064"
"217","103.742554667","1.33869903361"
"217","103.742580406","1.33868097262"
"217","103.742593393","1.33867170519"
"217","103.742614646","1.3386560207"
"217","103.74263212","1.33864294969"
"217","103.742650539","1.33862916697"
"217","103.742665415","1.33861775988"
"217","103.742676986","1.33860944198"
"217","103.74268995","1.33859960389"
"217","103.742704155","1.33858880542"
"217","103.74271821","1.3385783108"
"217","103.742741907","1.33856097232"
"217","103.742758833","1.33854819701"
"217","103.742773644","1.33853694186"
"217","103.742789965","1.33852492619"
"217","103.742801149","1.33851640931"
"217","103.742826614","1.33849724589"
"217","103.742850341","1.33847945071"
"217","103.742872103","1.3384631775"
"217","103.742897946","1.33844370932"
"217","103.742948045","1.33840614302"
"217","103.742963309","1.33839473594"
"217","103.742981897","1.33838074342"
"217","103.743016642","1.33835473522"
"217","103.7430378","1.33833891778"
"217","103.743052005","1.3383281193"
"217","103.743068176","1.33831595169"
"217","103.743092538","1.33829770073"
"217","103.743105232","1.33828811947"
"217","103.74311294","1.33828264384"
"217","103.743126844","1.33827062807"
"217","103.743136667","1.33826211114"
"217","103.743149211","1.33825176931"
"217","103.743156842","1.33824538117"
"217","103.743165003","1.33823792861"
"217","103.743175129","1.33822849828"
"217","103.743181779","1.33822211101"
"217","103.743186011","1.33821739582"
"217","103.743190847","1.33821115951"
"217","103.743196741","1.33820325107"
"217","103.743207471","1.33818864961"
"217","103.743215481","1.3381773951"
"217","103.743222886","1.33816553103"
"217","103.743230443","1.33815305924"
"217","103.743236488","1.33814362966"
"217","103.743237546","1.33814195573"
"217","103.74324329","1.33812933193"
"217","103.743250997","1.33811138422"
"217","103.743256317","1.33809830461"
"217","103.743260398","1.33808583268"
"217","103.743264177","1.33807472905"
"217","103.743267653","1.33806332154"
"217","103.743269768","1.33805404375"
"217","103.743271129","1.33804796015"
"217","103.743272943","1.33803807372"
"217","103.743276033","1.33801975866"
"217","103.743276127","1.33801784051"
"217","103.743277478","1.33800947882"
"217","103.743278839","1.33799411735"
"217","103.743280804","1.33797647329"
"217","103.743280654","1.33794392434"
"217","103.743280352","1.3379230869"
"217","103.743279145","1.33787852163"
"217","103.74327821","1.33785294891"
"217","103.743278227","1.33785045558"
"217.ring1","103.743114036","1.33683566696"
"217.ring1","103.743114072","1.3368300165"
"217.ring1","103.743062556","1.33682962119"
"217.ring1","103.74306252","1.33683520202"
"217.ring1","103.743049847","1.33683509483"
"217.ring1","103.743045707","1.33683057196"
"217.ring1","103.743045888","1.33680545599"
"217.ring1","103.743035251","1.33680538415"
"217.ring1","103.743035233","1.33680676059"
"217.ring1","103.743006395","1.33680658136"
"217.ring1","103.743006396","1.33680513257"
"217.ring1","103.742995617","1.33680505982"
"217.ring1","103.742995436","1.33683014143"
"217.ring1","103.742990747","1.33683476708"
"217.ring1","103.742978971","1.3368346961"
"217.ring1","103.742979025","1.33682879694"
"217.ring1","103.74292714","1.33682843689"
"217.ring1","103.742927104","1.33683419497"
"217.ring1","103.742915204","1.33683412218"
"217.ring1","103.742910571","1.33682935149"
"217.ring1","103.742910734","1.33680603701"
"217.ring1","103.742888373","1.33680585802"
"217.ring1","103.742888209","1.33682899615"
"217.ring1","103.742883135","1.33683394012"
"217.ring1","103.742871604","1.33683386825"
"217.ring1","103.74287164","1.3368278271"
"217.ring1","103.742819106","1.33682746612"
"217.ring1","103.74281907","1.33683347109"
"217.ring1","103.742806818","1.33683339919"
"217.ring1","103.742802255","1.33682908973"
"217.ring1","103.742802473","1.33679870946"
"217.ring1","103.742782902","1.33679856584"
"217.ring1","103.742778147","1.33679326519"
"217.ring1","103.742778312","1.33676913859"
"217.ring1","103.742783824","1.33676415847"
"217.ring1","103.742802042","1.33676430203"
"217.ring1","103.742802262","1.33673568798"
"217.ring1","103.742789851","1.33673558081"
"217.ring1","103.74278499","1.33673056322"
"217.ring1","103.742785209","1.33669954809"
"217.ring1","103.742789773","1.33669541531"
"217.ring1","103.742842904","1.33669581068"
"217.ring1","103.742847555","1.33669997997"
"217.ring1","103.742898965","1.33670037618"
"217.ring1","103.742899001","1.33669546639"
"217.ring1","103.743035927","1.3366964753"
"217.ring1","103.743035891","1.33670128019"
"217.ring1","103.743087757","1.3367016755"
"217.ring1","103.743092252","1.33669786016"
"217.ring1","103.743145821","1.33669825644"
"217.ring1","103.743149823","1.33670214445"
"217.ring1","103.743149604","1.33673270017"
"217.ring1","103.743145039","1.33673739726"
"217.ring1","103.743131524","1.33673732532"
"217.ring1","103.743131323","1.33676661041"
"217.ring1","103.743150877","1.33676675402"
"217.ring1","103.743156089","1.33677173544"
"217.ring1","103.743155908","1.33679692377"
"217.ring1","103.74315129","1.3368010909"
"217.ring1","103.743130806","1.33680094635"
"217.ring1","103.743130588","1.33683129045"
"217.ring1","103.743126077","1.33683574156"
"217.ring1","103.743114036","1.33683566696"
"218","103.741336455","1.34231442453"
"218","103.740969475","1.34230621346"
"218","103.740971403","1.34236988523"
"218","103.740459991","1.34237015242"
"218","103.74037899","1.34245846673"
"218","103.740370912","1.34319770293"
"218","103.740369401","1.3433351887"
"218","103.741233788","1.34334579364"
"218","103.741281762","1.34334208757"
"218","103.74132838","1.34333082007"
"218","103.741372671","1.34331189433"
"218","103.741413214","1.34328722483"
"218","103.741449562","1.34325604376"
"218","103.741481777","1.34322014085"
"218","103.741507918","1.34318004327"
"218","103.741527346","1.34313600151"
"218","103.741539775","1.3430893911"
"218","103.741545042","1.34304107026"
"218","103.741547935","1.34282656443"
"218","103.741544882","1.34276835136"
"218","103.741534209","1.34271105863"
"218","103.741516006","1.34265581129"
"218","103.74149101","1.34260323066"
"218","103.741375769","1.34239697721"
"218","103.741336455","1.34231442453"
"219","103.743283221","1.34257127063"
"219","103.74387675","1.34210884633"
"219","103.74391036","1.34208265992"
"219","103.743946305","1.34205465401"
"219","103.743785852","1.34183707636"
"219","103.743297889","1.34117568836"
"219","103.743243642","1.34110217065"
"219","103.743214537","1.34108648791"
"219","103.743181588","1.34109032933"
"219","103.743174165","1.34109236206"
"219","103.743126281","1.34110547627"
"219","103.742650001","1.34133788899"
"219","103.742535775","1.34138802263"
"219","103.742418286","1.34142989027"
"219","103.742298273","1.34146333818"
"219","103.742175727","1.34148515587"
"219","103.742051905","1.34149838116"
"219","103.741927445","1.34150194058"
"219","103.741616922","1.34149704533"
"219","103.741524162","1.34153746687"
"219","103.741480614","1.3416293205"
"219","103.741478261","1.34183699027"
"219","103.741476044","1.34203272154"
"219","103.741479769","1.34210275558"
"219","103.741492617","1.34217172371"
"219","103.741514252","1.34223838425"
"219","103.741544324","1.34230160942"
"219","103.741659557","1.34250789"
"219","103.741695388","1.342583261"
"219","103.741721236","1.34266273651"
"219","103.741736213","1.34274283654"
"219","103.741791682","1.34281555125"
"219","103.742210933","1.34281867621"
"219","103.742259178","1.34281493305"
"219","103.742306001","1.34280285342"
"219","103.742350123","1.34278271852"
"219","103.742390086","1.34275523551"
"219","103.742836466","1.34239114012"
"219","103.742873707","1.34236634205"
"219","103.742914284","1.3423470553"
"219","103.742958142","1.34233811911"
"219","103.743002526","1.34233649652"
"219","103.743046856","1.34234292729"
"219","103.743088747","1.34235917935"
"219","103.74312653","1.34238366277"
"219","103.743157067","1.34241644617"
"219","103.743283221","1.34257127063"
"219.ring1","103.742865787","1.34209168751"
"219.ring1","103.742626475","1.34180013445"
"219.ring1","103.74273194","1.34171202626"
"219.ring1","103.74297125","1.34200605184"
"219.ring1","103.742865787","1.34209168751"
"220","103.736075242","1.34038514786"
"220","103.736166009","1.34050540828"
"220","103.736953669","1.3405159673"
"220","103.737212355","1.34051944034"
"220","103.737248948","1.34049881054"
"220","103.737521225","1.34034532642"
"220","103.737491478","1.34008231743"
"220","103.737374338","1.34017416899"
"220","103.737135225","1.3403626198"
"220","103.737103685","1.34035872075"
"220","103.737035677","1.34027157362"
"220","103.736731943","1.33987983665"
"220","103.736608658","1.3399751227"
"220","103.736400545","1.34013591201"
"220","103.736376913","1.34015408787"
"220","103.736297298","1.34021522055"
"220","103.736191895","1.34029606642"
"220","103.736098748","1.34036719719"
"220","103.736075242","1.34038514786"
"221","103.738897045","1.34156879378"
"221","103.738898665","1.34149734824"
"221","103.738738553","1.34120848839"
"221","103.738705397","1.34114140325"
"221","103.738676914","1.34108376978"
"221","103.738366466","1.34125901333"
"221","103.738623974","1.3417222934"
"221","103.738634405","1.34171643082"
"221","103.738639616","1.34171350179"
"221","103.738897045","1.34156879378"
"222","103.737185857","1.33700492277"
"222","103.736454718","1.33700843081"
"222","103.735748995","1.33701181756"
"222","103.73574001","1.33701186061"
"222","103.735740165","1.33703473106"
"222","103.735740182","1.33703710682"
"222","103.735745964","1.33789309859"
"222","103.735754932","1.33789067525"
"222","103.735829703","1.33787047567"
"222","103.735911774","1.3378571604"
"222","103.735925121","1.33785499408"
"222","103.736029254","1.33784828243"
"222","103.736119013","1.33784691138"
"222","103.736416589","1.3378448667"
"222","103.736506437","1.33784358427"
"222","103.736522775","1.33784262539"
"222","103.736596105","1.33783832263"
"222","103.736712189","1.33781894944"
"222","103.736792603","1.33779252894"
"222","103.736868794","1.33775543769"
"222","103.736939145","1.33770822005"
"222","103.737002578","1.33765178034"
"222","103.737057743","1.33758720284"
"222","103.737103657","1.3375156641"
"222","103.737139506","1.3374385188"
"222","103.737164574","1.33735721844"
"222","103.737182185","1.33724019815"
"222","103.737186138","1.33714985694"
"222","103.737186228","1.33705942604"
"222","103.73718599","1.33702453208"
"222","103.737185857","1.33700492277"
"223","103.736454718","1.33700843081"
"223","103.737185857","1.33700492277"
"223","103.737185787","1.33699464829"
"223","103.737183573","1.33666917872"
"223","103.736456801","1.33666632475"
"223","103.736454718","1.33700843081"
"224","103.735537993","1.3402022849"
"224","103.735560472","1.34022589059"
"224","103.73556516","1.34023167056"
"224","103.735586204","1.34025345028"
"224","103.735621083","1.34028954934"
"224","103.735664944","1.34025718936"
"224","103.735773818","1.34017686367"
"224","103.73598202","1.34001815627"
"224","103.736189773","1.33985872533"
"224","103.736396896","1.3396986613"
"224","103.73660357","1.3395377833"
"224","103.736613006","1.33953045833"
"224","103.736691811","1.33946860302"
"224","103.736809617","1.33937627311"
"224","103.737015213","1.33921403758"
"224","103.73722018","1.33905107942"
"224","103.738070782","1.33837289374"
"224","103.738222968","1.33825155675"
"224","103.738735284","1.33784309026"
"224","103.738885437","1.33773005067"
"224","103.739109365","1.33758074895"
"224","103.739265447","1.33749158475"
"224","103.739294921","1.33747476473"
"224","103.739487036","1.33738062791"
"224","103.739617893","1.33732249142"
"224","103.739668188","1.33730014654"
"224","103.739731807","1.33727491724"
"224","103.739771704","1.33724001035"
"224","103.739801448","1.33719614987"
"224","103.739819512","1.33714622971"
"224","103.739824724","1.33709341509"
"224","103.739817897","1.33704882972"
"224","103.739816639","1.33704087127"
"224","103.739796064","1.33699203486"
"224","103.739763987","1.33694979986"
"224","103.739755587","1.33694121985"
"224","103.739738378","1.33692364289"
"224","103.739403053","1.33721443707"
"224","103.738508663","1.33792792972"
"224","103.73806874","1.33826455004"
"224","103.737187875","1.33895947248"
"224","103.736673245","1.33935120599"
"224","103.736054504","1.33981934034"
"224","103.735594349","1.34015913366"
"224","103.735546907","1.34019545912"
"224","103.735540048","1.34020071139"
"224","103.735537993","1.3402022849"
"225","103.745337687","1.34395287858"
"225","103.745345051","1.34394885172"
"225","103.745345455","1.34394940159"
"225","103.745351476","1.34394615152"
"225","103.745357478","1.34394283092"
"225","103.745363497","1.34393954558"
"225","103.7453695","1.34393626115"
"225","103.745375502","1.34393297491"
"225","103.745381504","1.34392965521"
"225","103.745387507","1.34392633461"
"225","103.745393491","1.34392304927"
"225","103.745399494","1.34391972867"
"225","103.745405478","1.34391640716"
"225","103.745411463","1.34391305219"
"225","103.745417447","1.34390973158"
"225","103.745423433","1.34390641188"
"225","103.745429417","1.343903056"
"225","103.745435402","1.34389970013"
"225","103.745441368","1.34389637952"
"225","103.745447355","1.34389302365"
"225","103.745453321","1.34388966777"
"225","103.745459288","1.34388627662"
"225","103.745465254","1.34388292075"
"225","103.745468566","1.34388105788"
"225","103.745435956","1.34383690748"
"225","103.745303537","1.34365762892"
"225","103.745269985","1.34361220514"
"225","103.74400852","1.34429781481"
"225","103.743515606","1.34450605432"
"225","103.743497228","1.3445138185"
"225","103.743473917","1.3445214993"
"225","103.742939782","1.3446974966"
"225","103.742585843","1.34479395544"
"225","103.742421998","1.34483860767"
"225","103.742352833","1.34485107534"
"225","103.742169102","1.34488413378"
"225","103.741880295","1.34493615997"
"225","103.741845872","1.34494051318"
"225","103.741683946","1.34496098728"
"225","103.741194808","1.34502289593"
"225","103.740526571","1.34507105583"
"225","103.739924025","1.34513193614"
"225","103.739372144","1.34524400702"
"225","103.738823893","1.3453931333"
"225","103.738254494","1.34557228891"
"225","103.738001349","1.34567295991"
"225","103.737648273","1.34585439918"
"225","103.738099313","1.34602075084"
"225","103.738231741","1.34605808914"
"225","103.738240405","1.34605406706"
"225","103.738246371","1.34604922171"
"225","103.738284419","1.34602356099"
"225","103.73833055","1.34599889358"
"225","103.73847753","1.34593525478"
"225","103.738606117","1.34587977441"
"225","103.738710295","1.3458348262"
"225","103.738908189","1.34574944213"
"225","103.739084963","1.34567772216"
"225","103.739283071","1.34560010926"
"225","103.739355405","1.34557189412"
"225","103.739421205","1.34554782162"
"225","103.739488568","1.34552520972"
"225","103.739534022","1.34551108713"
"225","103.739564506","1.34550211974"
"225","103.73959532","1.34549345894"
"225","103.739697531","1.34547465847"
"225","103.739754984","1.34546557003"
"225","103.739736619","1.34541975789"
"225","103.739731901","1.34540798471"
"225","103.73975299","1.34540451005"
"225","103.739830315","1.34538907556"
"225","103.739907641","1.34537360488"
"225","103.739973332","1.34535838155"
"225","103.74003904","1.34534312295"
"225","103.740083055","1.34533719021"
"225","103.74011217","1.34533348163"
"225","103.74017049","1.3453265248"
"225","103.740199693","1.34532327564"
"225","103.740238654","1.34531921474"
"225","103.740267892","1.34531631918"
"225","103.740306906","1.34531278824"
"225","103.74035566","1.3453087268"
"225","103.740375158","1.34530720913"
"225","103.740404501","1.34530505515"
"225","103.740415541","1.34530435017"
"225","103.740447082","1.34529979158"
"225","103.740480254","1.34529779692"
"225","103.740631166","1.34528872108"
"225","103.741187782","1.34525524649"
"225","103.741307237","1.34523056281"
"225","103.741358393","1.34522644899"
"225","103.741409359","1.34522192007"
"225","103.741460326","1.34521707461"
"225","103.741511247","1.34521192167"
"225","103.741562133","1.3452064522"
"225","103.741612992","1.3452006662"
"225","103.74166679","1.34519421108"
"225","103.74172055","1.34518743943"
"225","103.741774266","1.34518032412"
"225","103.741827945","1.34517290132"
"225","103.741881573","1.34516515295"
"225","103.741935154","1.34515708805"
"225","103.741988691","1.34514869757"
"225","103.742042173","1.34513998062"
"225","103.742095602","1.34513095799"
"225","103.742148977","1.34512158989"
"225","103.742202289","1.34511191611"
"225","103.742255547","1.34510191585"
"225","103.742308742","1.34509159906"
"225","103.742361874","1.34508096575"
"225","103.742414943","1.34507000685"
"225","103.742467959","1.34505873143"
"225","103.742520893","1.34504714852"
"225","103.742573756","1.34503523099"
"225","103.742626547","1.34502299693"
"225","103.742679257","1.34501044633"
"225","103.742731913","1.34499757921"
"225","103.74278447","1.3449844046"
"225","103.742836956","1.34497090441"
"225","103.74288936","1.34495709674"
"225","103.742941683","1.34494298158"
"225","103.742993927","1.3449285327"
"225","103.743046071","1.34491378358"
"225","103.743098125","1.34489870887"
"225","103.743150089","1.34488333753"
"225","103.743201974","1.34486763067"
"225","103.743253757","1.34485162627"
"225","103.743305442","1.34483531257"
"225","103.743357021","1.34481869228"
"225","103.743408509","1.34480175546"
"225","103.743459898","1.34478450212"
"225","103.743511126","1.34476678754"
"225","103.7435623","1.34474891921"
"225","103.743613374","1.34473075244"
"225","103.743664332","1.34471226914"
"225","103.743715174","1.34469349643"
"225","103.743765898","1.34467440719"
"225","103.743816533","1.34465501047"
"225","103.74386705","1.34463532434"
"225","103.743917424","1.34461531264"
"225","103.743967682","1.34459502058"
"225","103.744017831","1.34457440294"
"225","103.744067855","1.34455350494"
"225","103.744117743","1.3445323085"
"225","103.744167514","1.34451079462"
"225","103.744216946","1.34448909262"
"225","103.744223331","1.34448627034"
"225","103.744224349","1.34448581186"
"225","103.744225367","1.34448535248"
"225","103.744226385","1.3444848922"
"225","103.744227404","1.34448443372"
"225","103.744228421","1.34448400961"
"225","103.744229439","1.34448355114"
"225","103.744230457","1.34448309176"
"225","103.744231492","1.34448263238"
"225","103.74423251","1.34448217391"
"225","103.744233528","1.34448171362"
"225","103.744234546","1.34448125424"
"225","103.744325106","1.34444091482"
"225","103.744393819","1.34441031097"
"225","103.744522669","1.34435292298"
"225","103.744529216","1.34435002655"
"225","103.744535761","1.34434709393"
"225","103.744542325","1.34434416313"
"225","103.744548872","1.34434123233"
"225","103.744555418","1.34433829972"
"225","103.744561964","1.34433536711"
"225","103.74456851","1.34433243631"
"225","103.744575056","1.3443295037"
"225","103.744581603","1.34432653762"
"225","103.744588149","1.34432360501"
"225","103.744594678","1.3443206724"
"225","103.744601225","1.34431770542"
"225","103.74460777","1.34431473845"
"225","103.744614299","1.34431184291"
"225","103.744620845","1.34430887413"
"225","103.744627374","1.34430590715"
"225","103.74463392","1.34430294017"
"225","103.744640449","1.3442999732"
"225","103.744646978","1.34429700531"
"225","103.744653507","1.34429403834"
"225","103.744660053","1.34429107136"
